user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,cluster,pca1,pca2
148303,32,Female,India,Android,2.1,14,11.81,39.88,11,1,8,22,0,0,29,Basic,5,4,2,4.0,0.71,70.4,878,Referral,1,-0.03188862015629457,0.5568175993202502
148304,56,Female,Singapore,Android,1.1,8,13.44,50.25,14,7,6,17,0,0,25,Basic,2,5,0,2.0,0.19,79.34,61,Google Ads,0,-0.6101708691252768,-0.33170576762426446
148305,57,Female,Australia,Android,1.1,7,8.13,73.51,11,4,3,23,0,1,17,Free,5,1,0,4.0,0.3,24.34,656,Organic,0,0.5176155475891108,2.389518372434072
148306,35,Male,UK,Android,2.0,13,5.95,56.22,14,2,2,21,0,0,7,Free,5,6,3,5.0,0.35,72.29,608,Email Campaign,1,-0.9321334542348175,0.9881017208486162
148307,41,Male,Singapore,iOS,1.1,4,10.32,37.89,10,5,5,12,2,0,11,Free,9,2,6,4.0,0.65,55.79,126,Facebook Ads,3,0.1278745937070556,-0.5372998673100292
148308,45,Male,India,iOS,2.0,12,9.36,60.77,10,4,9,5,1,0,28,Free,7,3,3,4.0,0.98,60.07,1012,Google Ads,1,-0.31395408589830964,1.4070711033688923
148309,42,Female,Australia,iOS,1.1,5,1.08,47.09,13,3,3,11,0,0,21,Basic,10,0,1,2.0,0.01,64.78,1100,Organic,0,-1.1175386438253343,-0.2811911262188917
148310,40,Female,UK,Android,1.2,6,3.27,61.49,11,10,0,20,0,0,26,Free,11,1,2,3.0,0.5,36.76,282,Referral,0,-0.14301432005923662,1.3898187443365209
148311,28,Female,India,Android,2.1,12,9.92,35.75,9,6,3,20,0,0,24,Free,4,4,3,4.0,0.03,45.97,397,Facebook Ads,1,0.7410358850211212,0.9863218972966293
148312,50,Female,Canada,Android,2.1,6,12.56,68.49,12,6,8,21,1,0,43,Premium,5,2,0,3.0,0.52,52.89,471,Email Campaign,0,-0.11160808585205648,0.9847883924099687
148313,33,Female,Canada,Web,1.0,10,28.15,46.04,14,7,4,11,1,0,7,Free,6,1,0,5.0,0.76,59.55,1026,Google Ads,2,1.4818621551385043,0.4010480302896319
148314,53,Male,India,iOS,2.1,7,1.81,68.28,10,7,9,10,0,0,9,Free,3,1,2,4.0,0.17,62.71,619,Google Ads,0,-1.3304644515811113,0.8783427502372269
148315,40,Female,USA,Android,2.0,6,9.61,70.81,18,7,5,13,0,0,43,Free,4,6,2,5.0,0.35,63.0,857,Organic,0,-0.7761848577797593,0.7344502340829576
148316,23,Female,India,iOS,2.0,12,3.82,55.89,16,5,5,17,0,0,3,Free,3,4,5,5.0,0.35,63.26,1002,Google Ads,1,-0.7955732733431117,1.1632842936311236
148317,41,Female,India,iOS,1.2,8,6.33,85.93,13,4,5,14,0,0,5,Free,0,3,1,5.0,0.06,29.12,231,Organic,0,-0.019245153516320772,2.847614295392725
148318,55,Male,India,Android,1.0,10,26.12,38.67,12,4,8,9,0,1,26,Free,2,1,0,4.0,0.9,50.5,497,Email Campaign,2,1.7935869650768363,0.47263822863767374
148319,59,Female,India,Android,1.1,4,11.3,72.51,13,5,3,23,0,1,26,Premium,0,3,1,4.0,0.38,57.11,1039,Referral,0,-0.510284016315735,0.6812643131035597
148320,23,Male,Australia,iOS,1.2,9,13.43,32.27,8,2,5,21,1,0,43,Free,4,1,0,3.0,0.68,84.0,1159,Google Ads,1,-0.4064947341489906,-1.0049673343983192
148321,27,Female,USA,Web,1.2,4,13.87,44.66,21,5,8,13,0,0,4,Premium,5,3,1,4.0,0.15,43.47,881,Facebook Ads,3,0.7483002868067,0.12156021274083247
148322,39,Male,Germany,Android,1.2,6,10.73,35.24,11,4,5,13,0,0,35,Free,2,4,2,5.0,0.06,44.81,517,Google Ads,3,0.6813631649014138,0.06680833047090991
148323,40,Male,UK,Android,1.0,10,15.16,63.48,12,7,5,16,1,0,38,Premium,7,5,2,4.0,0.68,57.21,479,Google Ads,1,0.15898916164650148,1.2450987144428962
148324,22,Female,USA,iOS,1.0,13,4.6,55.63,12,5,1,18,1,1,17,Basic,4,1,1,4.0,0.28,84.22,1193,Google Ads,1,-1.4760142840457897,0.5508149805187971
148325,45,Female,India,Android,1.1,9,11.86,21.83,12,5,5,13,0,0,11,Basic,7,1,4,4.0,0.4,58.72,432,Referral,3,0.6064384345000814,-0.4685784213526254
148326,26,Female,India,Android,1.0,1,29.28,47.21,18,5,3,11,0,3,20,Premium,10,2,2,4.0,0.87,45.15,916,Google Ads,2,1.818893177237835,-0.4522008836320297
148327,56,Male,USA,iOS,1.1,10,18.18,29.01,15,2,3,19,0,0,32,Basic,5,2,2,4.0,0.86,39.59,794,Facebook Ads,3,1.730905345917949,0.5802689086299275
148328,45,Female,Canada,Web,2.1,4,11.75,61.84,9,8,6,16,0,0,7,Free,5,4,5,3.0,0.69,35.83,1063,Organic,0,0.5250522773149073,1.0473990563943345
148329,42,Female,India,Android,2.0,7,15.56,21.71,11,2,1,13,0,0,30,Basic,11,4,1,5.0,0.21,56.5,367,Google Ads,3,0.9369633912038172,-0.7386416006390125
148330,55,Male,Australia,Android,1.0,6,11.62,14.66,14,5,2,13,0,0,3,Free,6,5,0,3.0,0.42,52.39,768,Organic,3,0.8710921886011911,-0.970907278699362
148331,44,Male,UK,Android,2.1,7,8.84,29.85,11,6,6,7,0,0,19,Basic,6,2,2,2.0,0.94,50.29,354,Google Ads,3,0.45568357891065037,-0.15519187181037644
148332,41,Male,India,Android,1.0,11,16.66,45.1,15,5,3,18,0,2,4,Premium,4,2,3,1.0,0.66,75.02,150,Facebook Ads,1,0.005836338266101781,0.07182754022400162
148333,33,Male,India,Android,1.1,4,13.49,39.18,15,5,4,17,2,0,14,Free,5,2,1,5.0,1.0,60.95,289,Organic,3,0.17264881202378424,-0.7036242743171298
148334,19,Female,India,Android,1.0,6,2.49,36.17,10,5,3,11,1,0,26,Free,6,2,0,5.0,0.58,41.34,502,Google Ads,3,0.11218112337192183,0.3003100785944016
148335,19,Female,India,iOS,2.0,4,10.17,28.03,15,8,7,18,0,0,3,Free,7,2,4,2.0,0.97,77.86,456,Referral,3,-0.5147943982983416,-1.6904569437969008
148336,22,Female,USA,iOS,1.1,8,14.19,39.04,8,2,6,3,0,0,19,Free,5,3,2,5.0,0.93,52.79,479,Organic,3,0.6564482409478761,0.2008072216839556
148337,38,Male,Australia,Android,1.2,9,8.02,46.36,12,5,1,20,1,0,13,Free,8,0,0,1.0,0.29,77.6,335,Google Ads,1,-0.8876967595553038,-0.2075043753109071
148338,27,Male,India,Android,2.0,8,3.26,56.38,10,7,3,8,0,0,1,Free,8,4,4,5.0,0.2,55.16,238,Organic,0,-0.669649877141238,0.8535662974333633
148339,59,Female,USA,Android,1.1,5,15.13,47.21,10,3,2,20,0,0,10,Free,2,2,2,5.0,0.29,52.28,990,Google Ads,3,0.505138173513102,0.04391287538293615
148340,35,Female,India,iOS,2.0,8,22.85,41.09,7,4,4,20,0,0,25,Free,9,4,2,2.0,0.35,70.77,742,Facebook Ads,2,0.6628061098610047,-0.4471171343601129
148341,43,Female,UK,Android,1.0,2,10.13,72.03,12,6,4,6,0,0,25,Free,2,6,1,4.0,0.82,57.69,362,Google Ads,0,-0.6790241969345956,0.3417546169295632
148342,37,Male,India,Android,1.1,6,19.83,55.57,8,6,6,6,0,0,5,Free,7,2,0,3.0,0.58,48.62,809,Referral,2,0.897478568154407,0.5961538366367906
148343,58,Female,India,Android,1.0,7,17.94,10.71,12,7,3,19,0,1,14,Free,5,2,2,4.0,0.2,61.1,1110,Organic,3,1.1751832679635905,-1.3302606363803555
148344,53,Female,Australia,Android,2.0,5,15.8,15.47,12,7,6,18,0,0,19,Premium,8,3,2,4.0,0.88,55.59,403,Facebook Ads,3,1.0515308113058581,-1.2496198326278454
148345,38,Female,India,Android,2.0,12,2.78,36.67,11,4,2,5,1,0,28,Basic,5,5,2,3.0,0.24,49.67,1023,Organic,1,-0.0038911472529508983,0.9523453346731365
148346,19,Male,India,iOS,1.2,7,23.62,74.45,15,7,2,21,0,0,44,Free,2,4,4,2.0,0.86,62.0,854,Google Ads,2,0.3771536044917062,0.9329633307282796
148347,50,Female,India,iOS,2.0,12,11.26,37.91,13,10,7,3,0,0,43,Free,8,2,0,5.0,0.38,60.18,704,Referral,1,0.2811952624633172,0.5441093330169324
148348,40,Male,UK,iOS,1.1,10,28.68,19.53,17,6,5,23,0,0,44,Free,7,3,3,4.0,0.97,42.05,182,Google Ads,2,2.6897031805713865,0.04763228930412974
148349,56,Female,USA,iOS,1.2,10,16.57,56.87,13,5,2,10,0,0,28,Free,9,2,2,4.0,0.96,45.35,205,Referral,1,0.8445516441706636,1.4142075705350239
148350,48,Female,India,iOS,1.0,11,3.96,30.87,11,3,12,19,0,0,20,Free,9,3,1,3.0,0.92,65.92,981,Organic,1,-0.42872620767236774,-0.010508106770121813
148351,21,Male,Australia,Android,2.0,6,24.05,79.81,13,6,6,12,0,0,20,Free,8,2,1,5.0,0.51,60.63,121,Organic,0,0.3299695559753544,1.0197278085471382
148352,58,Male,Canada,Android,2.0,7,8.26,27.98,21,6,2,10,0,0,40,Free,2,2,1,4.0,0.33,42.82,1136,Referral,3,0.7219015032407893,0.049096535626244824
148353,20,Female,India,Android,1.1,4,6.45,53.38,12,5,2,24,0,0,41,Basic,5,2,5,5.0,0.86,58.56,466,Organic,0,-0.5944406492142161,-0.03111218219470188
148354,54,Male,India,iOS,1.2,5,12.58,53.02,13,5,4,14,0,0,0,Free,7,2,1,3.0,0.67,72.77,190,Referral,0,-0.5801306294305778,-0.4537816052374412
148355,27,Male,India,Android,2.1,9,15.23,44.53,13,11,3,8,0,1,14,Free,3,6,2,5.0,0.95,62.28,1116,Google Ads,1,0.31293041337267924,0.2090306323400543
148356,59,Other,India,Android,1.1,11,2.11,47.6,14,5,8,14,0,0,33,Free,7,1,2,4.0,0.11,69.68,860,Facebook Ads,1,-1.0451011946835185,0.4874956940780676
148357,49,Female,India,Android,2.0,5,5.99,8.18,10,6,5,5,0,1,30,Free,6,3,2,4.0,0.49,100.0,779,Google Ads,3,-1.2695266044484463,-3.0215599290715813
148358,53,Female,Singapore,Android,1.0,5,9.53,54.74,9,3,2,3,0,0,7,Free,6,2,1,4.0,0.82,82.83,938,Facebook Ads,0,-1.239492025550561,-0.7235122855616947
148359,44,Male,India,Android,2.0,9,15.68,39.3,9,9,3,11,0,0,26,Basic,3,4,2,1.0,0.22,62.25,886,Organic,1,0.45240743102483255,0.013438155919267551
148360,36,Male,USA,Android,1.1,6,3.46,50.59,17,3,1,5,0,0,42,Premium,2,4,1,1.0,0.31,69.76,1084,Email Campaign,0,-1.1441277693324576,-0.19667974036294839
148361,55,Female,Canada,Android,2.1,8,1.24,53.75,20,2,4,11,0,1,29,Premium,6,5,7,4.0,0.55,58.71,557,Organic,0,-0.9175975862486032,0.6477586639325017
148362,18,Other,Germany,iOS,1.2,9,5.07,51.39,12,2,3,8,0,0,30,Free,4,4,2,4.0,0.93,66.74,233,Referral,1,-0.8245479448091042,0.3939479663685425
148363,43,Male,India,Android,1.1,8,3.26,57.63,14,5,3,17,2,0,31,Free,1,5,4,4.0,0.83,79.21,734,Organic,0,-1.5885967436290085,0.03714205141701729
148364,30,Male,India,iOS,1.2,3,11.84,50.33,10,9,7,14,0,1,16,Free,7,3,0,5.0,0.49,71.77,67,Google Ads,0,-0.6118209085691775,-0.8219136234199929
148365,52,Male,USA,iOS,2.0,7,5.55,46.74,8,2,7,10,0,0,44,Premium,8,0,4,5.0,0.55,61.31,888,Email Campaign,3,-0.552773430430975,0.10142934420546158
148366,19,Female,India,iOS,2.0,5,7.44,50.5,9,4,5,9,0,1,7,Basic,6,1,0,4.0,0.91,48.47,189,Organic,3,-0.05165732776004488,0.37151463594836637
148367,39,Female,UK,iOS,1.2,5,4.84,10.46,14,6,5,19,0,0,0,Basic,6,3,3,3.0,0.99,60.15,104,Organic,3,0.0739901332801687,-1.498108964191225
148368,56,Male,India,Android,1.2,8,17.44,42.15,14,4,7,8,0,0,18,Basic,9,2,1,4.0,0.57,70.42,289,Email Campaign,2,0.20867260509018193,-0.34641075004126504
148369,45,Male,USA,Android,1.1,4,9.96,28.48,9,5,7,24,0,0,9,Basic,3,3,2,5.0,0.13,44.16,1021,Organic,3,0.7129362328430842,-0.4634706105455957
148370,19,Male,Canada,iOS,1.1,6,11.04,42.72,9,5,4,22,0,1,22,Free,6,3,4,4.0,0.51,75.15,142,Organic,0,-0.5665652019443848,-0.7485903502634896
148371,28,Female,UK,iOS,1.2,14,23.34,69.48,11,4,4,8,0,0,36,Free,5,3,0,4.0,0.56,71.49,715,Email Campaign,1,0.3066487152541808,1.5029856003104607
148372,54,Female,UK,Android,1.0,10,10.3,50.32,16,5,5,15,0,0,22,Free,6,2,1,3.0,0.49,44.86,169,Organic,1,0.47189292504883656,1.2475232250555337
148373,43,Female,UK,iOS,1.2,14,8.7,50.16,6,5,3,24,0,0,22,Free,3,1,0,1.0,0.89,37.69,206,Referral,1,0.7293625791861889,2.136600205379926
148374,45,Female,Singapore,Android,1.2,7,29.15,52.4,15,4,3,5,1,0,13,Basic,6,4,2,5.0,0.96,84.88,578,Facebook Ads,2,0.4091797807802652,-0.749683418184145
148375,43,Male,Singapore,Web,2.0,9,23.17,41.16,10,2,2,3,2,0,10,Free,4,3,2,2.0,0.55,55.05,506,Facebook Ads,2,1.302646329472166,0.27211640521002317
148376,34,Female,India,iOS,2.0,5,21.35,23.7,6,5,2,15,1,0,2,Premium,3,7,3,4.0,0.43,44.04,988,Organic,3,1.780173097850434,-0.5827716819495147
148377,20,Male,India,Android,2.1,9,3.72,46.41,12,3,3,19,2,0,4,Premium,5,3,2,4.0,0.71,25.08,330,Organic,3,0.7102899089788388,1.7167908313816624
148378,31,Male,Canada,iOS,1.1,5,11.32,20.5,10,3,5,3,0,0,40,Free,8,2,1,5.0,0.92,70.51,174,Facebook Ads,3,0.02924474652539941,-1.55876671563765
148379,33,Male,USA,Android,1.2,13,19.51,23.45,14,3,3,19,1,0,23,Free,6,1,5,5.0,0.66,54.8,623,Email Campaign,1,1.4722160432216786,0.285504612989851
148380,53,Female,India,Web,1.0,11,6.61,16.89,17,5,0,17,2,0,26,Basic,5,1,2,4.0,0.14,59.9,620,Google Ads,1,0.28455956057862825,-0.33346833288276834
148381,45,Male,Germany,iOS,1.1,6,22.92,62.85,10,10,1,19,1,1,7,Free,3,3,3,4.0,0.7,64.6,1133,Referral,2,0.4171835310612782,0.2631093155560985
148382,45,Female,India,iOS,2.0,6,34.74,31.57,12,4,5,5,1,2,19,Basic,6,1,1,3.0,0.09,54.96,995,Facebook Ads,2,2.3569952437348953,-0.6503301604384745
148383,42,Female,India,iOS,1.0,9,7.0,28.07,13,8,7,14,1,0,10,Premium,4,4,5,4.0,0.04,85.11,651,Organic,1,-0.8973658518199564,-1.1410430245011038
148384,26,Female,USA,Android,1.1,14,4.78,60.27,15,3,2,6,1,0,18,Free,5,5,0,4.0,0.1,76.17,162,Organic,1,-1.2215246549351897,1.1645466530872557
148385,28,Male,India,iOS,1.1,4,8.84,24.05,12,3,4,7,1,0,7,Free,2,1,3,4.0,0.81,80.54,277,Google Ads,3,-0.6472843199971674,-1.9210414428130107
148386,54,Female,India,iOS,1.2,7,22.82,51.39,11,8,2,15,0,0,13,Basic,2,3,2,4.0,0.43,61.15,621,Referral,2,0.788980925650362,0.12157958065301669
148387,38,Female,India,Android,1.1,9,4.97,27.46,3,7,2,22,2,0,19,Free,2,2,1,3.0,0.38,67.66,148,Facebook Ads,3,-0.40394474896578153,-0.5193011369920567
148388,19,Male,India,iOS,1.2,3,3.59,41.26,11,2,2,11,3,0,16,Basic,6,3,1,4.0,0.7,61.39,903,Organic,3,-0.7312313573898456,-0.7087490121066836
148389,51,Male,USA,Android,2.1,8,9.74,24.15,17,4,6,6,0,0,24,Free,8,3,4,3.0,0.6,68.69,163,Email Campaign,3,-0.014334667600008153,-0.8772621374713886
148390,59,Female,India,Android,2.0,9,28.0,16.24,9,8,3,12,0,0,40,Premium,6,3,2,2.0,0.97,81.6,921,Facebook Ads,2,1.1958820934680592,-1.6414643823161725
148391,30,Female,India,Android,2.0,8,3.59,50.96,11,7,3,24,0,0,24,Premium,3,3,2,4.0,0.08,73.69,79,Facebook Ads,0,-1.2269100849814365,-0.013509527907884454
148392,22,Female,Singapore,Android,1.1,6,17.56,20.8,8,5,3,4,0,0,40,Free,7,8,2,5.0,0.3,38.42,279,Organic,3,1.7624112204535478,-0.29777645229553057
148393,28,Female,Singapore,Web,2.1,5,6.41,50.95,17,8,4,23,0,0,10,Basic,9,2,0,4.0,0.62,49.89,1068,Facebook Ads,3,-0.1982307140028787,0.34651492290254715
148394,46,Male,Australia,Android,1.1,7,11.89,42.4,20,1,7,6,0,0,31,Premium,11,0,5,4.0,0.01,88.73,716,Organic,0,-0.9655001762540253,-1.0992518364075756
148395,45,Female,India,iOS,1.2,7,22.49,75.52,7,8,3,10,0,0,15,Free,10,0,0,5.0,0.33,58.56,806,Referral,0,0.3911379318222431,1.1059851880790934
148396,45,Female,India,iOS,1.1,10,19.9,21.95,17,5,1,6,1,0,34,Premium,10,2,2,3.0,0.62,100.0,952,Facebook Ads,1,-0.23796684195375387,-1.8616680700939217
148397,22,Male,India,iOS,1.2,7,3.97,33.39,8,4,3,11,1,0,6,Free,2,2,3,4.0,0.8,51.15,555,Facebook Ads,3,-0.046877443827248774,-0.011460218372853855
148398,37,Female,Canada,Android,1.0,16,10.99,76.68,8,3,3,21,0,0,41,Basic,5,5,0,3.0,0.23,57.22,118,Google Ads,1,-0.2615237947377415,2.7036401956674236
148399,54,Female,Australia,Android,2.1,7,10.03,67.66,18,1,2,13,0,1,5,Free,6,1,2,4.0,0.8,62.6,472,Organic,0,-0.6357421465882985,0.7848193185909441
148400,56,Female,India,Android,2.0,4,15.08,21.86,13,8,5,11,0,0,39,Free,3,3,3,2.0,0.43,63.67,80,Google Ads,3,0.537893885320083,-1.4533706596922844
148401,27,Female,India,iOS,1.0,3,11.33,58.09,13,2,4,24,0,0,16,Premium,13,6,3,5.0,0.35,61.55,589,Organic,0,-0.423869876180569,-0.16504181208623353
148402,49,Female,India,Android,2.0,6,23.28,30.28,12,4,9,22,1,0,35,Free,3,2,0,5.0,0.11,71.18,1034,Referral,2,0.8323877133647496,-1.1754361968241498
148403,46,Male,Australia,iOS,1.1,4,15.04,43.73,12,8,1,16,0,0,33,Basic,6,4,1,3.0,0.83,44.85,1168,Organic,3,0.8115493890261934,0.027203590447750794
148404,19,Male,India,iOS,1.0,5,12.22,49.99,7,3,1,23,0,0,43,Basic,8,2,1,3.0,0.89,82.47,221,Referral,0,-0.9120952109946504,-0.9099351755456667
148405,18,Female,Singapore,Android,2.1,11,7.5,77.02,14,1,4,3,0,0,29,Free,4,3,1,3.0,0.02,54.93,535,Google Ads,1,-0.6206784012283696,2.0508224504120034
148406,37,Male,India,Android,1.2,12,6.17,37.17,10,2,3,18,0,0,3,Free,5,1,0,3.0,0.16,52.38,297,Google Ads,1,0.16548373127814997,0.8427924368132108
148407,18,Male,India,Android,1.1,2,9.96,43.29,9,7,4,8,0,0,30,Free,4,3,2,4.0,0.0,82.35,205,Referral,0,-1.0543422647967233,-1.599311320014723
148408,21,Male,India,Android,1.0,7,18.89,28.6,10,0,3,6,0,0,16,Free,9,2,0,3.0,0.74,53.06,183,Organic,3,1.2065320895932665,-0.39180919865968766
148409,32,Male,USA,Android,1.0,7,35.14,89.19,14,10,5,19,0,0,24,Free,6,3,0,4.0,0.29,94.7,896,Facebook Ads,2,-0.17358778296775107,0.19847783393688076
148410,47,Female,Canada,Android,1.2,6,4.56,52.12,10,9,3,19,1,0,44,Free,4,1,2,2.0,0.75,71.75,266,Google Ads,0,-1.1569574787189367,-0.22169222188720436
148411,23,Male,India,iOS,2.0,9,6.86,56.32,14,5,4,21,0,2,19,Free,4,1,2,4.0,0.13,80.33,774,Google Ads,0,-1.277774963739904,0.07188171971378864
148412,55,Female,India,Web,1.0,8,6.22,49.02,9,3,4,19,0,0,1,Free,5,2,1,4.0,0.99,63.53,487,Referral,0,-0.5942455222492701,0.25551988392993713
148413,18,Male,India,iOS,1.1,16,3.53,56.58,13,4,4,12,2,0,44,Basic,3,3,0,3.0,0.77,53.69,383,Email Campaign,1,-0.35711110272586677,2.157831563877509
148414,24,Male,India,Android,2.0,10,6.56,62.08,16,7,5,20,1,0,24,Free,8,4,1,5.0,0.03,77.57,1139,Google Ads,0,-1.2813967824931112,0.5415094573459095
148415,22,Male,USA,Android,2.0,6,17.15,62.18,9,8,5,5,0,0,41,Free,6,2,2,4.0,0.67,44.71,327,Organic,0,0.6937743908922369,1.0041016534792722
148416,24,Female,Germany,iOS,1.2,10,2.32,20.33,11,3,5,15,1,0,18,Free,11,2,3,4.0,0.79,47.75,199,Organic,3,0.2859137478566425,0.1120341591731866
148417,53,Male,India,Android,1.1,6,17.95,68.78,10,1,7,14,1,0,6,Free,7,0,4,5.0,0.07,72.78,583,Organic,0,-0.41221756281434124,0.23325388412155595
148418,20,Female,India,Android,1.1,3,11.6,61.72,13,6,2,23,1,0,20,Premium,5,1,3,4.0,0.35,53.56,611,Google Ads,0,-0.17456551645399945,0.2527005448608147
148419,29,Female,UK,Android,1.0,7,28.75,60.48,12,4,1,10,0,0,43,Free,9,1,3,5.0,0.95,57.46,323,Email Campaign,2,1.2399292311718417,0.5347787790559022
148420,32,Male,USA,iOS,2.1,7,10.2,72.73,17,2,8,11,1,0,40,Premium,6,2,3,3.0,0.66,34.77,1132,Organic,0,0.3155680616946289,1.967972744443504
148421,37,Female,India,iOS,1.2,8,15.89,21.16,10,6,3,22,1,1,35,Premium,3,3,1,4.0,0.56,38.71,747,Organic,3,1.6666396333112055,0.03190299697179246
148422,58,Male,India,Android,2.0,7,4.19,44.61,11,8,3,19,1,0,22,Premium,5,3,1,3.0,0.44,43.05,342,Google Ads,3,0.05551183829492458,0.6901644742814345
148423,38,Male,Canada,iOS,1.1,7,6.29,53.5,12,3,7,17,0,0,7,Free,2,4,2,3.0,0.98,60.0,1157,Email Campaign,0,-0.5737604224813132,0.3906086355713409
148424,49,Male,India,Web,1.0,9,9.68,41.05,11,6,2,11,0,0,27,Free,7,4,3,4.0,0.85,76.66,97,Google Ads,1,-0.6129200051151962,-0.38439619611140996
148425,29,Female,India,Android,2.1,6,15.49,23.52,21,2,3,13,0,0,36,Free,2,5,2,4.0,0.01,80.59,1195,Google Ads,3,-0.030016249771075202,-1.6910736316851134
148426,54,Female,Australia,Android,2.1,17,15.19,43.75,14,2,5,18,1,0,33,Free,3,2,3,4.0,0.43,91.22,414,Google Ads,1,-0.512534209218245,0.38949728100813
148427,57,Female,India,Android,2.0,8,9.46,41.07,10,6,3,20,1,1,5,Free,6,5,5,2.0,0.72,55.46,118,Organic,3,0.1273272123771261,0.22275745021520382
148428,24,Male,India,iOS,1.1,9,6.02,41.75,9,4,4,6,0,0,0,Free,7,3,1,3.0,0.36,75.38,771,Referral,1,-0.8810095587980978,-0.2794855048249229
148429,48,Male,USA,Android,2.0,14,16.29,61.23,15,3,4,21,1,0,0,Premium,3,4,2,4.0,0.14,73.23,296,Email Campaign,1,-0.1804728027005184,1.2008156483569534
148430,18,Male,India,Android,1.1,10,7.19,61.51,12,2,7,16,0,0,8,Free,2,3,4,3.0,0.7,66.88,572,Organic,1,-0.8206431646192278,0.8981522026171248
148431,28,Female,Germany,Android,1.1,2,3.01,14.59,13,2,2,5,0,0,41,Free,5,4,2,3.0,0.68,77.93,964,Google Ads,3,-0.9082882495287686,-2.4345091446554155
148432,51,Female,Germany,Android,2.1,7,2.07,48.13,10,3,3,9,0,0,9,Free,6,3,2,3.0,0.24,51.53,360,Facebook Ads,3,-0.5031207669801865,0.5349301253429718
148433,36,Female,India,Web,1.2,8,7.71,36.27,11,2,5,23,1,0,36,Basic,7,2,2,5.0,0.17,55.45,916,Organic,3,0.07610996101627383,0.06225761557495832
148434,28,Female,Australia,Android,2.0,7,16.29,39.95,19,11,6,15,0,0,11,Basic,7,2,1,5.0,0.64,73.22,379,Organic,3,0.022204134233998286,-0.6732183246175809
148435,50,Female,India,iOS,2.0,12,11.51,21.66,19,7,3,5,1,0,32,Basic,8,7,1,4.0,0.74,70.21,495,Google Ads,1,0.24314390291741508,-0.4162121047245639
148436,50,Female,India,Android,2.0,6,22.45,5.0,12,2,1,19,1,0,41,Basic,8,6,4,5.0,0.59,81.2,539,Facebook Ads,3,0.8802911686467635,-2.4581007689341137
148437,25,Male,India,iOS,1.2,7,7.54,104.65,9,9,6,9,0,1,1,Basic,4,4,1,2.0,0.33,68.41,123,Organic,0,-1.7732888769262953,1.9611458630626524
148438,25,Male,India,Android,1.0,6,8.42,49.86,10,5,3,19,0,0,37,Premium,7,7,2,5.0,0.11,54.37,1042,Organic,3,-0.14794008788883148,0.2833005367934871
148439,51,Other,USA,iOS,2.0,6,10.02,72.3,12,6,4,23,0,0,1,Free,8,3,2,4.0,0.91,64.24,875,Referral,0,-0.8173029089692335,0.7411256984955187
148440,57,Male,Singapore,Android,1.0,7,17.4,56.67,7,6,1,5,0,0,18,Free,2,3,2,4.0,0.53,83.66,366,Email Campaign,0,-0.5981268445419868,-0.44200995006323224
148441,44,Male,India,iOS,2.1,11,21.6,64.08,15,6,6,7,1,0,29,Free,5,2,2,2.0,0.7,70.34,872,Email Campaign,1,0.22049506067927854,0.8936938586898636
148442,46,Male,Australia,Android,1.1,6,20.35,38.29,13,8,4,13,0,0,22,Free,3,6,2,1.0,0.48,53.62,393,Facebook Ads,3,1.088786641783911,-0.22416662906077553
148443,31,Male,Canada,iOS,2.1,10,4.35,64.81,7,9,3,6,0,0,12,Free,8,6,0,3.0,0.03,88.23,667,Google Ads,0,-1.9132766118082698,0.279825879653521
148444,51,Female,India,Android,2.0,9,2.49,47.56,10,12,4,11,0,0,26,Free,10,1,3,3.0,0.73,68.54,994,Google Ads,1,-1.0303993333130153,0.21179444957012544
148445,54,Male,USA,iOS,1.1,14,8.98,31.46,17,9,1,7,0,1,22,Free,3,4,2,3.0,0.77,90.39,520,Facebook Ads,1,-0.8462967688255045,-0.4443898617034171
148446,18,Female,India,Android,1.0,5,3.78,31.97,8,6,2,21,1,0,15,Free,8,4,1,3.0,0.83,83.87,943,Google Ads,3,-1.3122574735989814,-1.5470481099198463
148447,26,Male,India,iOS,1.2,9,10.6,34.31,11,6,4,3,0,0,16,Free,8,6,1,3.0,0.22,63.43,234,Organic,3,0.0856740192988174,-0.16649573847984384
148448,27,Female,India,Android,1.2,10,1.56,51.98,12,3,5,6,0,0,42,Free,6,1,2,5.0,0.12,89.41,844,Organic,1,-1.939233279127394,-0.20959065104601202
148449,47,Female,UK,Web,2.0,6,14.94,26.26,16,3,4,16,0,0,19,Free,6,4,1,5.0,0.3,72.97,437,Email Campaign,3,0.1550475876562234,-1.3119262519091148
148450,35,Female,India,iOS,2.0,8,1.68,84.47,12,6,2,14,0,0,14,Free,5,5,2,4.0,0.66,81.33,1175,Referral,0,-2.317312214737526,0.9637825982694017
148451,34,Female,Australia,iOS,2.0,9,4.43,36.64,11,2,3,17,0,0,6,Free,10,1,1,2.0,0.5,55.84,748,Google Ads,3,-0.18642345700617086,0.24750848686727533
148452,23,Female,USA,Android,2.0,4,21.4,9.12,10,5,3,9,1,0,1,Free,1,1,3,4.0,0.13,69.55,563,Organic,3,1.0874455209794716,-2.190738322742448
